"occupation_id","alias","alias_type","source","weight"
"occ_43_1011_00","Weigh Boss","alternate_title","src_onet_30_1","0.75"
"occ_43_1011_00","Word Processing Supervisor","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Account Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Account Services Representative (Accounts Services Rep)","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Accounting Assistant","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Accounting Machine Operator","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Accounts Adjustable Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Accounts Analyst","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Accounts Payable Analyst","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Accounts Payable Associate","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Accounts Payable Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Accounts Payable Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Accounts Receivable Analyst","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Accounts Receivable Clerk (AR Clerk)","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Accounts Receivable Coordinator (AR Coordinator)","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Accounts Service Representative (Accounts Service Rep)","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Adding Machine Operator","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Audit Machine Operator","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Bill Checker","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Bill of Lading Clerk (BOL Clerk)","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Bill of Materials Clerk (BOM Clerk)","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Biller","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Billing Analyst","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Billing Assistant","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Billing Associate","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Billing Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Billing Control Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Billing Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Billing Representative","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","billing specialist","manual_seed","src_onet_30_1","0.85"
"occ_43_3021_00","Billing Typist","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Bookkeeping Assistant","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Calculator Operator","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Check Totaler","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Check Writer","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","COD Clerk (Cash On Delivery Clerk)","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Comptometer Operator","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Comptometrist","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Cost Recorder","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Customer Billing Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Delivery Service Pricer","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Demurrage Agent","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Demurrage Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Demurrage Worker","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Deposit Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Deposit Refund Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Documentation Billing Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Electric Accounting Machine Operator (EAM Operator)","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Estimate Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Fee Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Financial Processor","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Foreign Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Freight Rate Analyst","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Freight Rate Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Freight Rate Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Interline Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Invoice Checker","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Invoice Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Invoice Control Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Invoice Machine Operator","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Invoicing Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Item Processing Clerk (IP Clerk)","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Item Processor","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Laundry Pricing Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Legal Billing Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Machine Biller","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Medical Biller","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Medical Billing Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Medical Billing Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Medical Insurance Biller","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Medical Reimbursement Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Medical Voucher Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Message Service Pricer","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Patient Account Representative (Patient Account Rep)","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Post Tronic Machine Operator","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","posting clerk","manual_seed","src_onet_30_1","0.85"
"occ_43_3021_00","Posting Machine Operator","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Pre-Audit Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Pre-Billing Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Price Lister","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Pricer","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Pricing Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Processing Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Proof Machine Operator","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Rate Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Rate Examiner","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Rate Marker","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Rate Reviewer","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Rate Setter","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Rater","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Rating Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Rating Examiner","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Receipt Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Receivables Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Reconciler","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Reconciliation Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Reconciliation Machine Operator","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Reconciliation Processor","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Reconciling Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Reimbursement Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Report Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Revenue Cycle Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Revising Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Securities Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Services Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Settlement Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Spot Billing Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Statement Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Statement Distribution Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Statement Processor","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Statement Rendering Processor","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Statement Services Representative (Statement Services Rep)","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Tax Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Telegraph Service Rater","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Toll Settlement Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Toll Ticket Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Tonnage Compilation Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Traffic Rate Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Traffic Rate Computer","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Voucher Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3021_00","Yard Demurrage Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Account Administrator","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Account Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Account Information Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Account Receivable Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Accountant Assistant","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Accountant Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Accountant Helper","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Accounting Assistant","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Accounting Associate","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Accounting Bookkeeper","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","accounting clerk","manual_seed","src_onet_30_1","0.85"
"occ_43_3031_00","Accounting Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Accounting Representative","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Accounting Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Accounting Technician","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Accounts Payable Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Accounts Payable Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Accounts Payable Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Accounts Payables Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Accounts Receivable Assistant","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Accounts Receivable Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Accounts Receivable Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Advice Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Amortization Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Audit Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Audit Control Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Auditing Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Balance Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Bank Reconciliator","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Bond Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Booking Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Bookkeeper","short_title","src_onet_30_1","0.95"
"occ_43_3031_00","Bookkeeper Assistant","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Bookkeeping Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Budget Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Budget Technician","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Canceling and Cutting Control Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Cash Accounting Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Cash Register Balancer","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Chart Calculator","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Chart Changer","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Chart Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Chart Computer","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Chart Picker","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Chart Reader","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Chart Snatcher","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Check Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Check Processing Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Classification Analyst","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Classification Control Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Classifier","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Clearing House Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Clerk Analyst","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Clipman","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Collateral Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Collection Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Commodity Loan Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Computer Bookkeeper","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Cost Accounting Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Credit Card Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Daily Sales Audit Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Discount Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Distribution Accounting Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Dividend Deposit Voucher Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Document Processor","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Escrow Agent","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Escrow Closer","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Export Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Export Documents Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Field Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Figure Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Finance Assistant","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Financial Processing Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Financial Recording Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Financial Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Fiscal Accounting Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Fiscal Technician","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Fixed Capital Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Foreclosure Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Foreign Exchange Position Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Full Charge Bookkeeper","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","General Ledger Bookkeeper","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Import and Export Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Journal Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Ledger Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Ledger Poster","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Letter of Credit Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Margin Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Mortgage Accounting Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Mortgage Loan Computation Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Office Bookkeeper","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Pari Mutual Ticket Checker","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Payment Processor","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Posting Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Price Checker","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Price Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Program Accountant","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Reconcilement Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Reconciliation Analyst","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Reconciliation Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Remittance Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Reserves Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Returned Item Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Revenue Audit Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Safekeeping Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Sales Audit Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Securities Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Stock Transfer Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Tonnage Compilation Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Trust Vault Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Typing Bookkeeper","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Voucher Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Voucher Examiner","alternate_title","src_onet_30_1","0.75"
"occ_43_3031_00","Wheelage Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Agent Licensing Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Animal Control Licensing Worker","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Appeals Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Appellate Court Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Basic Traffic Minute Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Birth Certification Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Calendar Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Case Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Circuit Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Circuit Court Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","City Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","City Recorder","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","City Secretary","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Civil Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","County Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Court Assistant","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Court Attendant","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","court clerk","manual_seed","src_onet_30_1","0.85"
"occ_43_4031_00","Court Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Court Crier","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Court Office Assistant","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Court Operations Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Court Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Courtroom Calendar Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Courtroom Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Courtroom Deputy Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Crier","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Criminal Records Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Deeds Recorder","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Deeds Register","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","District Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Docket Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Docketing Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Dog Licenser","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Driver's License Examiner","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Felony Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Judicial Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Law Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","License Clerk","short_title","src_onet_30_1","0.95"
"occ_43_4031_00","License Distributor","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","License Issuer","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","License Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Licensing Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Licensing Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Licensing Services Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Licensing Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Minute Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Motor Vehicle Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Motor Vehicle Field Representative (MVFR)","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Motor Vehicle Licensing Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Motor Vehicle Representative","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Municipal Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Municipal Court Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Permit Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Permit Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Permit Technician (Permit Tech)","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Permits Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Permitting Coordinator","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Permitting Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Probation Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Process Server","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Recorder","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Register","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Registrar","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Sessions Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Subpoena Server","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Summons Server","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Superior Court Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Tag Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Tax Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Town Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Town Treasurer","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Township Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Traffic Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Utility Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Village Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Warrant Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4031_00","Wills Register","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Account Adjuster","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Account Representative","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Adjustment Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Automotive Service Advisor","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Automotive Service Writer","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Bill Adjuster","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Call Center Representative","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Claims Customer Service Representative (Claims CSR)","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Clerical Adjudicator","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Client Relations Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Client Service Representative (Client Service Rep)","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Client Services Representative","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Client Support Professional","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","client support representative","manual_seed","src_onet_30_1","0.85"
"occ_43_4051_00","Compensation Adjuster","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Complaints Adjuster","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Complaints Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Contact Center Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Customer Advocate","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Customer Care Representative (CCR)","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Customer Care Service Representative","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Customer Care Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Customer Complaints Clerk","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Customer Contact Specialist","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Customer Relations Representative","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Customer Service Agent","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Customer Service Assistant","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Customer Service Associate","alternate_title","src_onet_30_1","0.75"
"occ_43_4051_00","Customer Service Cashier","alternate_title","src_onet_30_1","0.75"
